Gene Synonym,Gene name
C21orf117,LINC00317
NCRNA00317,LINC00317
PRED89,LINC00317
C21orf125,LINC00319
FLJ38036,LINC00319
NCRNA00319,LINC00319
PRED49,LINC00319
C21orf131,LINC00320
FLJ37539,LINC00320
NCRNA00320,LINC00320
PRED14,LINC00320
C21orf136,LINC00322
FLJ16545,LINC00322
NCRNA00322,LINC00322
C21orf130,LINC00323
FLJ37173,LINC00323
NCRNA00323,LINC00323
PRED42,LINC00323
NCRNA00327,LINC00327
NCRNA00328-2P,LINC00328-2P
NCRNA00328-2P,LINC00328-2P
NCRNA00328B,LINC00328-2P
NCRNA00328B,LINC00328-2P
NCRNA00330,LINC00330
NCRNA00331,LINC00331
NCRNA00332,LINC00332
NCRNA00333,LINC00333
C21orf89,LINC00334
NCRNA00334,LINC00334
LINC00344,LINC00343
NCRNA00343,LINC00343
NCRNA00344,LINC00343
TCONS_00021586,LINC00363
LncRNA00364,LINC00364
RP11-527N12.1,LINC00376
TCONS_00021861,LINC00377
TCONS_00021685,LINC00380
TCONS_00021500,LINC00382
LINC00401,LINC00383
TCONS_00021641,LINC00390
TCONS_00021582,LINC00397
TCONS_00021596,LINC00399
TCONS_00021581,LINC00430
TCONS_00021639,LINC00437
LINC00453,LINC00452
ES3,LINC00458
LncRNA-ES3,LINC00458
AMER2-AS1,LINC00463
TCONS_l2_00007499,LINC00463
C17orf54,LINC00469
FLJ40319,LINC00469
C18orf2,LINC00470
C6orf155,LINC00472
dJ288M22.3,LINC00472
FLJ13189,LINC00472
P53RRA,LINC00472
C9orf27,LINC00474
EST-YD1,LINC00474
C21orf129,LINC00479
FLJ32835,LINC00479
PRED76,LINC00479
C9orf73,LINC00484
C3orf66,LINC00488
FLJ41232,LINC00488
C6orf218,LINC00518
MGC40222,LINC00518
C14orf30,LINC00519
C14orf34,LINC00520
LASSIE,LINC00520
LEENE,LINC00520
C14orf70,LINC00523
C18orf18,LINC00526
HsT959,LINC00526
MGC17515,LINC00526
C22orf37,LINC00528
FLJ40542,LINC00528
C8orf8,LINC00529
C8orf8,LINC00529
bA373N24.1,LINC00533
bA373N24.1,LINC00533
C6orf38,LINC00533
C6orf38,LINC00533
C6orf39,LINC00533
C6orf39,LINC00533
LINC00422,LINC00539
FLJ34747,LINC00547
lncZic2,LINC00554
C6orf208,LINC00574
CRALA,LINC00574
dJ182D15.1,LINC00574
FLJ13162,LINC00574
C4orf11,LINC00575
C9orf146,LINC00583
bA785H23.1,LINC00587
C9orf107,LINC00587
C8orf71,LINC00588
C8orf71,LINC00588
DKFZP434F122,LINC00588
DKFZP434F122,LINC00588
C8orf75,LINC00589
TSLNC8,LINC00589
C10orf101,LINC00595
C14orf165,LINC00596
C14orf165,LINC00596
CNSLT1I7G,LINC00596
CNSLT1I7G,LINC00596
lncFOXO1,LINC00598
TTL,LINC00598
C12orf33,LINC00612
FLJ41814,LINC00612
MGC40170,LINC00612
C12orf37,LINC00615
FLJ25378,LINC00615
ARST,LINC00632
ASINC,LINC00632
MGC23270,LINC00638
lnc-ITSN1-2,LINC00649
TCONS_00028768,LINC00649
HSPC072,LINC00652
C14orf74,LINC00677
CXYorf10,LINC00685
CXYorf10,LINC00685
NCRNA00107,LINC00685
NCRNA00107,LINC00685
OTTHUMT00000055574,LINC00685
OTTHUMT00000055574,LINC00685
PPP2R3B-AS1,LINC00685
PPP2R3B-AS1,LINC00685
bA93B14.2,LINC00686
C20orf90,LINC00686
C20orf61,LINC00687
dJ1012F16.1,LINC00687
LINC01263,LINC00824
LINC01263,LINC00824
KUCG1,LINC00850
DZANK1-AS1,LINC00851
C3orf42,LINC00852
GHRL-AS2,LINC00852
GHRLOS2,LINC00852
NAG73,LINC00852
HUMT,LINC00857
RP11-1A16.1,LINC00871
RP11-1A16.1,LINC00871
FLJ46446,LINC00891
FLJ32575,LINC00896
BC040587,LINC00901
LSAMP-AS4,LINC00901
TCONS_00005428,LINC00901
LSAMP-AS2,LINC00903
Lnc-LALC,LINC00922
TCONS_00028834,LINC00945
FLJ12334,LINC00954
CTD-2021J15.2,LINC00973
DKFZp686I15217,LINC01011
KCNMB2-IT1,LINC01014
TCONS_00013107,LINC01022
TCONS_00025127,LINC01028
TCONS_00015085,LINC01030
TCONS_00021570,LINC01034
TCONS_00021682,LINC01040
TCONS_00021856,LINC01080
TCONS_00024764,LINC01081
FLJ14816,LINC01101
LncRNA-ES1,LINC01108
lncRNA-N1,LINC01109
LOC284998,LINC01114
PANCAT,LINC01114
LINK-A,LINC01139
TCONS_00000027,LINC01139
LOC283585,LINC01148
XXbac-BPG181B23.4,LINC01149
XXbac-BPG181B23.4,LINC01149
XXbac-BPG181B23.4,LINC01149
XXbac-BPG181B23.4,LINC01149
2G7,LINC01150
2G7,LINC01150
TCONS_00019134,LINC01150
TCONS_00019134,LINC01150
CMPD,LINC01152
RP11-84E24.3,LINC01152
TCONS_00025128,LINC01152
TCONS_00017722,LINC01163
TCONS_00004057,LINC01173
FLJ10489,LINC01181
KIDR,LINC01187
lnc-ACTR3,LINC01191
VIN,LINC01191
CT64,LINC01192
CT60,LINC01193
LOC348120,LINC01193
CT49,LINC01194
CT49,LINC01194
TAG,LINC01194
TAG,LINC01194
TCONS_00017091,LINC01201
EMCN-IT3,LINC01216
EMCN-IT2,LINC01217
EMCN-IT1,LINC01218
lincRNA-DYNLRB2-2,LINC01228
TCONS_00024480,LINC01229
linc-DMRT2,LINC01230
lnc-DRMT2,LINC01230
TCONS_00015639,LINC01230
FLJ41590,LINC01232
TCONS_00021520,LINC01232
XLOC_013014,LINC01233
FLJ41200,LINC01235
FLJ40615,LINC01238
FLJ40615,LINC01238
FLJ37991,LINC01250
TCONS_l2_00021715,LINC01256
RP11-462G22.1,LINC01262
RP11-462G22.1,LINC01262
TCONS_l2_00021807,LINC01262
TCONS_l2_00021807,LINC01262
RP11-124O11.2,LINC01264
TCONS_l2_00027522,LINC01287
TCONS_00014671,LINC01288
AC104135.4,LINC01293
TCONS_00002938,LINC01293
RP11-157N3.1,LINC01307
TCONS_l2_00007459,LINC01309
WI2-81516E3.1,LINC01310
MGC34034,LINC01312
C22orf32-1,LINC01315
lnc-C22orf32-1,LINC01315
TCONS_00005874,LINC01323
TCONS_00005878,LINC01326
TCONS_00005644,LINC01327
TCONS_00009701,LINC01332
HYPAL,LINC01355
HI-LNC25,LINC01370
TCONS_00009424,LINC01385
C18orf64,LINC01387
TCONS_l2_00029888,LINC01388
TCONS_00012639,LINC01394
TCONS_00019178,LINC01395
TCONS_00015805,LINC01400
TCONS_00026208,LINC01415
PRLH1,LINC01419
TCONS_00014497,LINC01419
LOC728228,LINC01433
RP11-215N21.1,LINC01435
TCONS_00018040,LINC01435
AP000688.8,LINC01436
MDONA,LINC01455
TCONS_00009433,LINC01455
XLOC_000303,LINC01507
RP11-325I22.2,LINC01511
lnc-MAN1A2-1,LINC01525
Lnc-FAM46A-1,LINC01526
RP11-909B2.1,LINC01538
TCONS_00026184,LINC01538
TCONS_00026302,LINC01543
TCONS_00026194,LINC01544
CXorf31,LINC01545
OTTHUMG00000021429,LINC01545
CXorf28,LINC01546
VAL,LINC01546
C21orf67,LINC01547
C21orf69,LINC01547
C21orf54,LINC01548
C21orf37,LINC01549
C6orf100,LINC01556
C6orf100,LINC01556
C6orf100,LINC01556
C6orf100,LINC01556
C6orf100,LINC01556
C6orf100,LINC01556
dJ25J6.5,LINC01556
dJ25J6.5,LINC01556
dJ25J6.5,LINC01556
dJ25J6.5,LINC01556
dJ25J6.5,LINC01556
dJ25J6.5,LINC01556
CXorf24,LINC01560
C10orf85,LINC01561
Em:AC023282.2,LINC01561
FLJ37402,LINC01561
C3orf27,LINC01565
GR6,LINC01565
TCONS_00023827,LINC01582
TCONS_00023252,LINC01586
aC1,LINC01587
C4orf6,LINC01587
CTA-941F9.9,LINC01589
TCONS_00029353,LINC01589
TCONS_00003364,LINC01593
TCONS_00007705,LINC01596
TCONS_00007705,LINC01596
TCONS_00007705,LINC01596
TCONS_00007705,LINC01596
T1560,LINC01602
TCONS_l2_00027778,LINC01606
TCONS_l2_00027778,LINC01606
TCONS_l2_00027778,LINC01606
TCONS_00015136,LINC01608
RP1-90L14.1,LINC01611
TCONS_l2_00025430,LINC01611
n341773,LINC01613
n341006,LINC01616
LOC152578,LINC01618
C20orf62,LINC01620
dJ1013A22.3,LINC01620
TCONS_00011202,LINC01622
TCONS_00011425,LINC01624
TCONS_00011425,LINC01624
TCONS_00011139,LINC01625
RP11-397D12.4,LINC01627
AC007403.1,LINC01628
LOC100287225,LINC01630
AP001626.1,LINC01671
BC041455,LINC01671
lnc-JAM2-6,LINC01684
AP000469.2,LINC01689
RP11-400N13.3,LINC01705
MGC4294,LINC01711
lnc-MKI67IP-3,LINC01826
EIF2B5-IT1,LINC01839
EIF2B5-IT1,LINC01839
EIF2B5-AS1,LINC01840
LOC101926975,LINC01844
MGC45922,LINC01869
CTD-2171N6.1,LINC01929
DKFZp434H1419,LINC01963
FLJ31836,LINC02011
RP11-567G11.1,LINC02041
FLJ35934,LINC02076
FLJ35934,LINC02076
RP11-702B10.1,LINC02098
AC145110.1,LINC02099
FLJ33360,LINC02145
ENST00000566208,LINC02152
ENST00000517573,LINC02153
GS1-600G8.5,LINC02154
RP11-705O24.1,LINC02155
RP1-90J4.1,LINC02156
RP11-327J17.1,LINC02157
FLJ26245,LINC02167
FAM183CP,LINC02209
C17orf69,LINC02210
CRHR1-IT1,LINC02210
FLJ25168,LINC02210
BRCAT107,LINC02224
ENST00000505706,LINC02224
RP11-6C14.1,LINC02233
RP11-455B3.1,LINC02234
RP11-354A14.1,LINC02235
RP11-1101K5.1,LINC02237
RP4-788P17.1,LINC02238
RP11-20G13.3,LINC02244
ENST00000418954,LINC02246
ENST00000417135,LINC02247
TCONS_00023273,LINC02250
RP11-248E9.5,LINC02258
TRMP,LINC02303
FLJ37505,LINC02393
ENST00000550337.1,LINC02402
CRAT8,LINC02441
RP11-400N13.2,LINC02474
LVCAT1,LINC02475
lnc-TSPAN12,LINC02476
LVCAT5,LINC02476
RP11-890B15.2,LINC02551
RP11-445P17.8,LINC02561
RP11-44F21.5,LINC02562
CRAT40,LINC02563
LNC-Sox5,LINC02566
ENST00000427806,LINC02567
TCONS_00011283,LINC02569
TCONS_00011283,LINC02569
TCONS_00011283,LINC02569
TCONS_00011283,LINC02569
TCONS_00011283,LINC02569
TCONS_00011283,LINC02569
TCONS_00011283,LINC02569
TCONS_00011283,LINC02569
XXbac-BPG27H4.8,LINC02570
XXbac-BPG27H4.8,LINC02570
XXbac-BPG27H4.8,LINC02570
XXbac-BPG27H4.8,LINC02570
XXbac-BPG27H4.8,LINC02570
AP001065.15,LINC02575
RP11-127L21.1,LINC02578
CTD-2354A18.1,LINC02582
277P12.9,LINC02598
RP11,LINC02598
AC026904.1,LINC02599
ENST00000539009,LINC02617
BCRT1,LINC02620
AC092620.3,LINC02631
TCONS_00018174,LINC02633
XLOC_008466,LINC02633
XLOC_008466,LINC02663
lnc-SOX6-1,LINC02682
TCONS_00019584,LINC02682
C14orf144,LINC02691
C9orf141,LINC02692
PRR31,LINC02692
C7orf71,LINC02860
RP11-462G12.2,LINC02861
RP11-169F17.1,LINC02864
C1orf137,LINC02868
C20orf187,LINC02871
dJ727I10.1,LINC02871
C9orf170,LINC02872
FLJ45537,LINC02872
C11orf44,LINC02873
FLJ39058,LINC02873
C17orf82,LINC02875
C17orf112,LINC02876
C3orf79,LINC02877
BREA2,LINC02878
BREA2,LINC02878
FLJ34503,LINC02880
C10orf142,LINC02881
RP11-81H3.2,LINC02882
KMU15,LINC02883
ISX-AS1,LINC02885
RP11-697M17.1,LINC02886
KCCAT333,LINC02888
lnc-RTN4R-1,LINC02891
C2orf91,LINC02898
C5orf17,LINC02899
FLJ34836,LINC02899
C7orf66,LINC02903
C8orf31,LINC02904
FLJ37131,LINC02904
C8orf87,LINC02906
C9orf139,LINC02908
FLJ36268,LINC02908
FLJ42909,LINC02908
C20orf197,LINC02910
FLJ33860,LINC02910
C16orf97,LINC02911
FLJ36105,LINC02912
TMEM75,LINC02912
C14orf177,LINC02914
FLJ25773,LINC02914
RP3-439F8.1,LINC02925
RP11-115N4.1,LINC02932
AC017074.1,LINC02936
RMEL1,LINC02946
CTC-523E23.5,LINC02965
AL035661.1,LINC02967
AL683807.1,LINC02968
AC092490.1,LINC02972
AC010904.2,LINC02973
AP005671.1,LINC02974
RP3-475N16.1,LINC02976
RP11-4O1.2,LINC02977
RP11-703I16.1,LINC02979
RP11-909N17.2,LINC02990
LINCR-0001,LINC03022
LINCR-0001,LINC03022
FLJ22447,LINC03033
LncRNA-CAF,LINC03033
KB-68A7.1,LINC03038
linc-ADAL,LINCADL
CESD,LIPA
LAL,LIPA
HL,LIPC
HTGL,LIPC
HSL,LIPE
HGL,LIPF
HLAL,LIPF
EDL,LIPG
LPDLR,LIPH
mPA-PLA1,LIPH
mPA-PLA1alpha,LIPH
PLA1B,LIPH
CT17,LIPI
LPDL,LIPI
mPA-PLA1beta,LIPI
PLA1C,LIPI
PRED5,LIPI
bA186O14.2,LIPK
LIPL2,LIPK
bA304I5.1,LIPM
LIPL3,LIPM
bA186O14.3,LIPN
LIPL4,LIPN
lnc18q22.2,LIVAR
C5orf11,LIX1
Lft,LIX1
C20orf201,LKAAEAR1
C7orf34,LLCFC1
CTM-1,LLCFC1
DLG4,LLGL1
HUGL,LLGL1
HUGL-1,LLGL1
Lgl1,LLGL1
LLGL,LLGL1
Mgl1,LLGL1
ERGIC-53,LMAN1
ERGIC53,LMAN1
F5F8D,LMAN1
FMFD1,LMAN1
gp58,LMAN1
MCFD1,LMAN1
MR60,LMAN1
ERGIC-53L,LMAN1L
ERGL,LMAN1L
bA810I22.1,LMBRD1
C6orf209,LMBRD1
cblF,LMBRD1
FLJ11240,LMBRD1
DKFZp434H2226,LMBRD2
C16orf26,LMF1
FLJ12681,LMF1
FLJ22302,LMF1
JFP11,LMF1
TMEM112,LMF1
TMEM112A,LMF1
TMEM112B,LMF2
TMEM153,LMF2
LMN2,LMNB2
C11orf35,LMNTD2
MGC35138,LMNTD2
FBX20,LMO7
FBXO20,LMO7
KIAA0858,LMO7
UCHL3-AS1,LMO7-AS1
C13orf45,LMO7DN
C13orf45-IT1,LMO7DN-IT1
TCONS_00021569,LMO7DN-IT1
AATYK2,LMTK2
BREK,LMTK2
cprk,LMTK2
KIAA1079,LMTK2
KPI-2,LMTK2
KPI2,LMTK2
LMR2,LMTK2
PPP1R100,LMTK2
LMX1,LMX1A
LMX1.1,LMX1A
NPS1,LMX1B
LBCS,LNC-LBCS
lnc-TALC,LNCARSR
LINCR-0003,LNCBRM
lncBRM,LNCBRM
YYLNCT,LNCDAT
LINC01384,LNCNEF
lncRNA-NEF,LNCNEF
LINC02407,LNCOG
lncRNA-OG,LNCOG
RP11-54A9.1,LNCOG
lncRNA-POIR,LNCPOIR
POIR,LNCPOIR
NP3,LNP1
CAP,LNPEP
IRAP,LNPEP
P-LAP,LNPEP
PLAP,LNPEP
KIAA1715,LNPK
LNP,LNPK
LNP1,LNPK
Ul,LNPK
MGC46315,LNX2
PDZRN1,LNX2
LOH2CR12,LOH12CR2
LONP,LONP2
LONPL,LONP2
MGC4840,LONP2
FLJ23749,LONRF1
FLJ23749,LONRF1
RNF191,LONRF1
RNF191,LONRF1
FLJ22612,LONRF3
RNF127,LONRF3
DFNB77,LOXHD1
FLJ32670,LOXHD1
LH2D1,LOXHD1
LOL,LOXL1
LOXL,LOXL1
LOR,LOXL2
WS9-14,LOXL2
FLJ21889,LOXL4
LOXC,LOXL4
LP,LPA
Lp(a),LPA
Edg-7,LPAR3
EDG7,LPAR3
HOFNH30,LPAR3
LP-A3,LPAR3
LPA3,LPAR3
RP4-678I3,LPAR3
GPR23,LPAR4
LPA4,LPAR4
P2RY9,LPAR4
P2Y5-LIKE,LPAR4
P2Y9,LPAR4
P2RY5,LPAR6
P2Y5,LPAR6
AGPAT10,LPCAT1
AGPAT9,LPCAT1
AYTL2,LPCAT1
FLJ12443,LPCAT1
AGPAT11,LPCAT2
AYTL1,LPCAT2
FLJ20481,LPCAT2
LysoPAFAT,LPCAT2
KIAA0249,LPIN2
LIPN3L,LPIN3
SMP2,LPIN3
LIPD,LPL
LCA14,LRAT
FAM84A,LRATD1
FLJ35392,LRATD1
NSE1,LRATD1
CHDC1,LRCH1
KIAA1016,LRCH1
KIAA1495,LRCH2
MGC4126,LRCH3
KIAA1484,LRFN1
SALM2,LRFN1
C14orf146,LRFN5
FIGLER8,LRFN5
SALM5,LRFN5
LRG,LRG1
KIAA0806,LRIG2
C10orf11,LRMDA
CDA017,LRMDA
OCA7,LRMDA
A2MR,LRP1
APOER,LRP1
APR,LRP1
CD91,LRP1
IGFBP-3R,LRP1
IGFBP3R1,LRP1
LRP,LRP1
LRP1A,LRP1
LRP-DIT,LRP1B
LRPDIT,LRP1B
CLSS,LRP4
LRP-4,LRP4
MEGF7,LRP4
SOST2,LRP4
DKFZp434O0213,LRP5L
ADCAD2,LRP6
ADCAD2,LRP6
APOER2,LRP8
HSZ75190,LRP8
LRP-8,LRP8
MCI1,LRP8
LINC01771,LRP8-DT
DKFZP564C1940,LRP10
LRP9,LRP10
MGC8675,LRP10
MST087,LRP10
MSTP087,LRP10
bA350J20.3,LRP11
MANSC3,LRP11
FLJ12929,LRP12
ST7,LRP12
dJ523E19.1,LRRC1
FLJ10775,LRRC1
FLJ11834,LRRC1
LANO,LRRC1
LUZP3,LRRC2-AS1
LUZP3P,LRRC2-AS1
LUZPP1,LRRC2-AS1
C21orf102,LRRC3
C21orf30,LRRC3
DKFZP434C128,LRRC3
LRRC3DN,LRRC3
LRRC3-AS1,LRRC3-DT
NAG14,LRRC4
DKFZp761A179,LRRC4B
HSM,LRRC4B
LRIG4,LRRC4B
KIAA1580,LRRC4C
NGL-1,LRRC4C
FLJ10337,LRRC8A
KIAA1437,LRRC8A
LRRC8,LRRC8A
SWELL1,LRRC8A
FLJ10470,LRRC8D
LRRC5,LRRC8D
FLJ23420,LRRC8E
FLJ46156,LRRC9
HRLRRP,LRRC10
LRRC10A,LRRC10
KIAA0014,LRRC14
LRRC14A,LRRC14
LIB,LRRC15
FLJ21302,LRRC19
LRRC14OS,LRRC24
FLJ38116,LRRC25
MAPA,LRRC25
bA350O14.10,LRRC26
OTTHUMG00000020980,LRRC26
KIAA1674,LRRC27
FLJ34269,LRRC28
FLJ45242,LRRC28
MGC24976,LRRC28
FLJ11004,LRRC36
KIAA0563,LRRC37A
FLJ45049,LRRC37A2
FLJ45049,LRRC37A2
FLJ34306,LRRC37A3
KIAA0563,LRRC37A3
FLJ10120,LRRC37A4P
LRRC37A4,LRRC37A4P
LRRC37E,LRRC37A6P
MGC8974,LRRC42
MGC16309,LRRC46
CSTPP2,LRRC49
FLJ20156,LRRC49
PGs4,LRRC49
DKFZp761L1518,LRRC56
DNAAF12,LRRC56
FLJ00101,LRRC56
RP11-139H14.4,LRRC63
LOC100130733,LRRC70
SLRN,LRRC70
C14orf166B,LRRC74A
LRRC74,LRRC74A
C17orf76,LRRC75A
FAM211A,LRRC75A
FLJ35696,LRRC75A
C22orf36,LRRC75B
FAM211B,LRRC75B
MGC131773,LRRC75B
CLERC,LRRCC1
KIAA1764,LRRCC1
VFL1,LRRCC1
HUFI-2,LRRFIP2
FLJ12303,LRRIQ1
KIAA1801,LRRIQ1
FLJ23119,LRRK1
KIAA1790,LRRK1
RIPK6,LRRK1
ROCO1,LRRK1
FIGLER3,LRRN1
FIGLER5,LRRN3
FLJ11129,LRRN3
NLRR3,LRRN3
C20orf75,LRRN4
dJ1056H1.1,LRRN4
NLRR4,LRRN4
KIAA0416,LRRTM2
CMT2P,LRSAM1
FLJ31641,LRSAM1
RIFLE,LRSAM1
TAL,LRSAM1
IGLON3,LSAMP
LAMP,LSAMP
FLJ11301,LSG1
C6orf28,LSM2
C6orf28,LSM2
C6orf28,LSM2
C6orf28,LSM2
C6orf28,LSM2
C6orf28,LSM2
G7b,LSM2
G7b,LSM2
G7b,LSM2
G7b,LSM2
G7b,LSM2
G7b,LSM2
YBL026W,LSM2
YBL026W,LSM2
YBL026W,LSM2
YBL026W,LSM2
YBL026W,LSM2
YBL026W,LSM2
SMX4,LSM3
USS2,LSM3
YLR438C,LSM3
YER112W,LSM4
YER146W,LSM5
YNL147W,LSM7
FLJ38273,LSM11
LSM12P,LSM12P1
C19orf13,LSM14A
DKFZP434D1335,LSM14A
FAM61A,LSM14A
RAP55,LSM14A
RAP55A,LSM14A
bA11M20.3,LSM14B
C20orf40,LSM14B
FAM61B,LSM14B
FLJ25473,LSM14B
FT005,LSM14B
LSM13,LSM14B
RAP55B,LSM14B
WP34,LSP1
WP34,LSP1
OSC,LSS
OSC,LSS
B144,LST1
B144,LST1
B144,LST1
B144,LST1
B144,LST1
B144,LST1
B144,LST1
B144,LST1
D6S49E,LST1
D6S49E,LST1
D6S49E,LST1
D6S49E,LST1
D6S49E,LST1
D6S49E,LST1
D6S49E,LST1
D6S49E,LST1
LST-1,LST1
LST-1,LST1
LST-1,LST1
LST-1,LST1
LST-1,LST1
LST-1,LST1
LST-1,LST1
LST-1,LST1
LT,LTA
LT,LTA
LT,LTA
LT,LTA
LT,LTA
LT,LTA
LT,LTA
TNFB,LTA
TNFB,LTA
TNFB,LTA
TNFB,LTA
TNFB,LTA
TNFB,LTA
TNFB,LTA
TNFSF1,LTA
TNFSF1,LTA
TNFSF1,LTA
TNFSF1,LTA
TNFSF1,LTA
TNFSF1,LTA
TNFSF1,LTA
p33,LTB
p33,LTB
p33,LTB
p33,LTB
p33,LTB
p33,LTB
p33,LTB
p33,LTB
TNFC,LTB
TNFC,LTB
TNFC,LTB
TNFC,LTB
TNFC,LTB
TNFC,LTB
TNFC,LTB
TNFC,LTB
TNFSF3,LTB
TNFSF3,LTB
TNFSF3,LTB
TNFSF3,LTB
TNFSF3,LTB
TNFSF3,LTB
TNFSF3,LTB
TNFSF3,LTB
BLTR,LTB4R
BLTR,LTB4R
CMKRL1,LTB4R
CMKRL1,LTB4R
GPR16,LTB4R
GPR16,LTB4R
LTB4R1,LTB4R
LTB4R1,LTB4R
P2RY7,LTB4R
P2RY7,LTB4R
P2Y7,LTB4R
P2Y7,LTB4R
BLT2,LTB4R2
BLT2,LTB4R2
BLTR2,LTB4R2
BLTR2,LTB4R2
JULF2,LTB4R2
JULF2,LTB4R2
NOP9,LTB4R2
NOP9,LTB4R2
C14orf141,LTBP2
LTBP3,LTBP2
FLJ46318,LTBP4
FLJ90018,LTBP4
LTBP-4,LTBP4
LTBP-4L,LTBP4
MGC33147,LTC4S
MGC33147,LTC4S
TYK1,LTK
C21orf10,LTN1
C21orf98,LTN1
FLJ11053,LTN1
KIAA0714,LTN1
LISTERIN,LTN1
RNF160,LTN1
ZNF294,LTN1
C6orf93,LTV1
dJ468K18.4,LTV1
FLJ14909,LTV1
lncRNA#32,LUARIS
SCAT6,LUARIS
hLuc7B1,LUC7L
Luc7,LUC7L
LUC7B1,LUC7L
CGI-59,LUC7L2
CGI-74,LUC7L2
FLJ10657,LUC7L2
hLuc7B2,LUC7L2
H_NH0792N18.3,LUC7L2
LUC7B2,LUC7L2
CRA,LUC7L3
CREAP-1,LUC7L3
CROP,LUC7L3
FLJ11063,LUC7L3
hLuc7A,LUC7L3
LUC7A,LUC7L3
OA48-18,LUC7L3
bA3L8.2,LURAP1L
C9orf150,LURAP1L
FLJ38505,LURAP1L
LRAP35b,LURAP1L
MGC46502,LURAP1L
CT-8,LUZP4
CT28,LUZP4
HOM-TES-85,LUZP4
E48,LY6D
RIG-E,LY6E
SCA-2,LY6E
TSA-1,LY6E
LOC100133669,LY6E-DT
C6orf19,LY6G5B
C6orf19,LY6G5B
C6orf19,LY6G5B
C6orf19,LY6G5B
C6orf19,LY6G5B
C6orf19,LY6G5B
G5b,LY6G5B
G5b,LY6G5B
G5b,LY6G5B
G5b,LY6G5B
G5b,LY6G5B
G5b,LY6G5B
C6orf20,LY6G5C
C6orf20,LY6G5C
C6orf20,LY6G5C
C6orf20,LY6G5C
C6orf20,LY6G5C
C6orf20,LY6G5C
G5c,LY6G5C
G5c,LY6G5C
G5c,LY6G5C
G5c,LY6G5C
G5c,LY6G5C
G5c,LY6G5C
NG33,LY6G5C
NG33,LY6G5C
NG33,LY6G5C
NG33,LY6G5C
NG33,LY6G5C
NG33,LY6G5C
C6orf24,LY6G6C
C6orf24,LY6G6C
C6orf24,LY6G6C
C6orf24,LY6G6C
C6orf24,LY6G6C
C6orf24,LY6G6C
C6orf24,LY6G6C
G6c,LY6G6C
G6c,LY6G6C
G6c,LY6G6C
G6c,LY6G6C
G6c,LY6G6C
G6c,LY6G6C
G6c,LY6G6C
NG24,LY6G6C
NG24,LY6G6C
NG24,LY6G6C
NG24,LY6G6C
NG24,LY6G6C
NG24,LY6G6C
NG24,LY6G6C
C6orf23,LY6G6D
C6orf23,LY6G6D
C6orf23,LY6G6D
C6orf23,LY6G6D
C6orf23,LY6G6D
C6orf23,LY6G6D
G6D,LY6G6D
G6D,LY6G6D
G6D,LY6G6D
G6D,LY6G6D
G6D,LY6G6D
G6D,LY6G6D
Ly6-D,LY6G6D
Ly6-D,LY6G6D
Ly6-D,LY6G6D
Ly6-D,LY6G6D
Ly6-D,LY6G6D
Ly6-D,LY6G6D
MEGT1,LY6G6D
MEGT1,LY6G6D
MEGT1,LY6G6D
MEGT1,LY6G6D
MEGT1,LY6G6D
MEGT1,LY6G6D
NG25,LY6G6D
NG25,LY6G6D
NG25,LY6G6D
NG25,LY6G6D
NG25,LY6G6D
NG25,LY6G6D
C6orf22,LY6G6E
C6orf22,LY6G6E
C6orf22,LY6G6E
C6orf22,LY6G6E
C6orf22,LY6G6E
C6orf22,LY6G6E
G6e,LY6G6E
G6e,LY6G6E
G6e,LY6G6E
G6e,LY6G6E
G6e,LY6G6E
G6e,LY6G6E
C6orf21,LY6G6F
C6orf21,LY6G6F
C6orf21,LY6G6F
C6orf21,LY6G6F
C6orf21,LY6G6F
C6orf21,LY6G6F
C6orf21,LY6G6F
G6f,LY6G6F
G6f,LY6G6F
G6f,LY6G6F
G6f,LY6G6F
G6f,LY6G6F
G6f,LY6G6F
G6f,LY6G6F
LY6G6D,LY6G6F
LY6G6D,LY6G6F
LY6G6D,LY6G6F
LY6G6D,LY6G6F
LY6G6D,LY6G6F
LY6G6D,LY6G6F
LY6G6D,LY6G6F
NG32,LY6G6F
NG32,LY6G6F
NG32,LY6G6F
NG32,LY6G6F
NG32,LY6G6F
NG32,LY6G6F
NG32,LY6G6F
G6F-LY6G6D,LY6G6F-LY6G6D
G6F-LY6G6D,LY6G6F-LY6G6D
G6F-LY6G6D,LY6G6F-LY6G6D
G6F-LY6G6D,LY6G6F-LY6G6D
MEGT-1,LY6G6F-LY6G6D
MEGT-1,LY6G6F-LY6G6D
MEGT-1,LY6G6F-LY6G6D
MEGT-1,LY6G6F-LY6G6D
MEGT1,LY6G6F-LY6G6D
MEGT1,LY6G6F-LY6G6D
MEGT1,LY6G6F-LY6G6D
MEGT1,LY6G6F-LY6G6D
NMLY6,LY6H
CT97,LY6K
FLJ35226,LY6K
HSJ001348,LY6K
CD229,LY9
hly9,LY9
mLY9,LY9
SLAMF3,LY9
CD205,LY75
CLEC13B,LY75
DEC-205,LY75
MD-2,LY96
bHLHa18,LYL1
JTK8,LYN
SLURP2,LYNX1
LYPDC1,LYPD1
MGC29643,LYPD1
LYPDC2,LYPD2
RGTR430,LYPD2
UNQ430,LYPD2
FLJ30469,LYPD5
APT-1,LYPLA1
LPL1,LYPLA1
APT,LYPLA2P1
APT,LYPLA2P1
APT,LYPLA2P1
